City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
19,Nemuro,43.32,145.57,24.04,72,100,2.98,JP,2020-02-14 23:00:31
20,Mandera,3.94,41.87,81.54,51,37,13.69,KE,2020-02-14 23:00:31
21,Tiksi,71.69,128.87,-13.04,89,100,8.79,RU,2020-02-14 23:00:31
22,Hobart,-42.88,147.33,60.01,82,75,17.22,AU,2020-02-14 22:58:15
23,Caravelas,-17.71,-39.25,80.96,83,62,11.95,BR,2020-02-14 23:00:32
24,Yar-Sale,66.83,70.83,8.58,95,99,3.27,RU,2020-02-14 23:00:32
25,Jinchang,38.5,102.17,6.24,58,0,2.8,CN,2020-02-14 23:00:32
26,Hilo,19.73,-155.09,82.4,54,20,11.41,US,2020-02-14 23:00:32
27,Saint-Joseph,-21.37,55.62,78.8,78,43,6.93,RE,2020-02-14 23:00:33
28,Hithadhoo,-0.6,73.08,82.18,74,0,5.08,MV,2020-02-14 23:00:33
29,Yenagoa,4.92,6.26,75.2,85,0,3.76,NG,2020-02-14 22:57:32
30,Namatanai,-3.67,152.43,83.37,76,95,11.16,PG,2020-02-14 23:00:33
31,Kingsport,36.55,-82.56,39.2,34,1,6.93,US,2020-02-14 22:57:04
32,Mahebourg,-20.41,57.7,78.8,94,75,13.87,MU,2020-02-14 23:00:34
33,High Level,58.52,-117.14,-7.6,63,20,11.41,CA,2020-02-14 23:00:34
34,Geraldton,-28.77,114.6,66.2,93,100,6.93,AU,2020-02-14 23:00:34
35,Athabasca,54.72,-113.29,-0.44,85,90,8.95,CA,2020-02-14 23:00:34
36,Mingyue,43.11,128.92,20.44,80,100,0.94,CN,2020-02-14 23:00:34
37,Mataura,-46.19,168.86,70.0,71,100,1.01,NZ,2020-02-14 23:00:35
38,Bluff,-46.6,168.33,70.0,71,38,1.01,NZ,2020-02-14 23:00:35
39,Los Llanos De Aridane,28.66,-17.92,70.0,82,0,4.7,ES,2020-02-14 23:00:35
40,Carnarvon,-24.87,113.63,73.4,83,4,10.29,AU,2020-02-14 23:00:35
41,Saint-Leu,-21.15,55.28,78.8,78,17,6.93,RE,2020-02-14 23:00:35
42,Atar,20.52,-13.05,71.6,13,100,12.26,MR,2020-02-14 23:00:36
43,Vila Franca Do Campo,37.72,-25.43,62.6,82,20,18.34,PT,2020-02-14 23:00:36
44,Rikitea,-23.12,-134.97,79.77,73,48,13.6,PF,2020-02-14 23:00:36
45,Lagos,6.58,3.75,80.6,83,0,2.24,NG,2020-02-14 22:56:50
46,Georgetown,5.41,100.34,82.0,88,20,5.82,MY,2020-02-14 22:58:12
47,Jamestown,42.1,-79.24,12.99,60,1,6.93,US,2020-02-14 22:57:16
48,New Norfolk,-42.78,147.06,60.01,82,75,17.22,AU,2020-02-14 23:00:37
49,Saint Anthony,45.02,-93.22,16.0,51,1,14.99,US,2020-02-14 23:00:37
50,Thinadhoo,0.53,72.93,82.62,77,0,7.65,MV,2020-02-14 23:00:38
51,Tura,25.52,90.22,58.89,57,34,2.71,IN,2020-02-14 23:00:38
52,Yeniseysk,58.45,92.17,7.99,96,95,3.69,RU,2020-02-14 23:00:38
53,Vilyuysk,63.76,121.62,-20.24,98,8,2.62,RU,2020-02-14 23:00:38
54,San Policarpo,12.18,125.51,80.38,77,63,9.98,PH,2020-02-14 23:00:39
55,Fortuna,40.6,-124.16,57.99,57,1,11.41,US,2020-02-14 22:58:30
56,Sukagawa,37.28,140.38,55.99,70,75,13.87,JP,2020-02-14 23:00:39
57,Lompoc,34.64,-120.46,64.4,52,1,6.93,US,2020-02-14 22:56:44
58,Barra Patuca,15.8,-84.28,80.19,77,0,10.25,HN,2020-02-14 23:00:40
59,Bredasdorp,-34.53,20.04,69.8,64,89,2.24,ZA,2020-02-14 23:00:40
60,Alofi,-19.06,-169.92,84.2,70,100,16.11,NU,2020-02-14 23:00:40
61,Lasa,46.62,10.7,39.2,85,5,2.24,IT,2020-02-14 23:00:40
62,Cape Town,-33.93,18.42,68.0,77,0,11.41,ZA,2020-02-14 22:58:07
63,Norman Wells,65.28,-126.83,-23.8,61,75,3.36,CA,2020-02-14 23:00:41
64,Upernavik,72.79,-56.15,6.85,53,100,7.74,GL,2020-02-14 23:00:41
65,Cairns,-16.92,145.77,91.99,52,14,13.87,AU,2020-02-14 23:00:41
66,Atuona,-9.8,-139.03,81.46,74,100,14.85,PF,2020-02-14 23:00:41
67,Leningradskiy,69.38,178.42,-1.53,95,100,12.55,RU,2020-02-14 23:00:41
68,Sasina,44.8,16.74,35.6,100,1,3.36,BA,2020-02-14 23:00:42
69,Lisakovsk,52.54,62.49,17.8,93,56,8.37,KZ,2020-02-14 22:58:08
70,Kathmandu,27.72,85.32,50.0,93,75,3.11,NP,2020-02-14 23:00:42
71,Qaanaaq,77.48,-69.36,-3.33,40,0,7.74,GL,2020-02-14 23:00:42
72,Erenhot,43.65,111.98,2.55,81,100,4.09,CN,2020-02-14 23:00:42
73,Cururupu,-1.83,-44.87,73.63,97,89,2.3,BR,2020-02-14 23:00:43
74,Bathsheba,13.22,-59.52,78.8,74,40,17.22,BB,2020-02-14 23:00:43
75,Boyolangu,-8.12,111.89,78.3,85,78,0.92,ID,2020-02-14 23:00:43
76,Vilhena,-12.74,-60.15,84.2,62,40,6.93,BR,2020-02-14 23:00:43
77,Thompson,55.74,-97.86,5.0,77,90,12.75,CA,2020-02-14 23:00:44
78,Dakar,14.69,-17.44,78.8,41,100,12.75,SN,2020-02-14 23:00:44
79,Boguchany,58.38,97.45,4.78,97,42,2.71,RU,2020-02-14 23:00:44
80,Tasiilaq,65.61,-37.64,32.0,61,100,32.21,GL,2020-02-14 23:00:44
81,Buriti Dos Lopes,-3.17,-41.87,74.97,95,98,3.31,BR,2020-02-14 23:00:44
82,Lazaro Cardenas,17.96,-102.2,81.54,55,0,3.94,MX,2020-02-14 23:00:45
83,Saskylakh,71.92,114.08,9.66,92,99,10.42,RU,2020-02-14 23:00:45
84,Dubbo,-32.25,148.62,75.2,69,75,4.7,AU,2020-02-14 23:00:45
85,Jalu,29.03,21.55,59.09,73,0,8.1,LY,2020-02-14 23:00:45
86,Dunedin,-45.87,170.5,68.0,66,63,1.01,NZ,2020-02-14 22:57:09
87,Husavik,66.04,-17.34,37.4,74,75,50.55,IS,2020-02-14 23:00:46
88,Hermanus,-34.42,19.23,68.0,78,27,5.01,ZA,2020-02-14 23:00:46
89,Kapaa,22.08,-159.32,82.4,65,75,12.75,US,2020-02-14 23:00:46
90,Olafsvik,64.89,-23.71,34.23,87,100,30.89,IS,2020-02-14 23:00:46
91,Viesca,25.35,-102.8,77.0,20,5,4.7,MX,2020-02-14 23:00:47
92,Mount Gambier,-37.83,140.77,60.8,100,90,17.22,AU,2020-02-14 23:00:47
93,Sao Filipe,14.9,-24.5,75.63,50,100,15.55,CV,2020-02-14 23:00:47
94,Bac Lieu,9.29,105.72,73.24,90,5,2.57,VN,2020-02-14 23:00:47
95,Kulhudhuffushi,6.62,73.07,81.72,76,41,10.18,MV,2020-02-14 23:00:47
96,Miragoane,18.44,-73.09,79.66,69,0,8.63,HT,2020-02-14 23:00:48
97,Kulu,39.1,33.08,32.45,65,100,5.66,TR,2020-02-14 23:00:48
98,Lebu,-37.62,-73.65,59.86,79,0,7.83,CL,2020-02-14 23:00:48
99,Sabang,5.89,95.32,82.02,81,92,15.64,ID,2020-02-14 23:00:48
100,Portland,45.52,-122.68,51.01,70,90,5.44,US,2020-02-14 22:56:03
101,Onokhoy,51.93,108.07,-18.4,75,2,3.09,RU,2020-02-14 23:00:49
102,Monticello,45.31,-93.79,16.0,66,49,14.99,US,2020-02-14 22:56:42
103,Nikolskoye,59.7,30.79,30.99,92,75,4.47,RU,2020-02-14 23:00:49
104,Castro,-24.79,-50.01,65.25,63,99,3.6,BR,2020-02-14 23:00:15
105,Maceio,-9.67,-35.74,78.8,78,37,5.82,BR,2020-02-14 23:00:49
106,Denpasar,-8.65,115.22,80.6,94,75,3.36,ID,2020-02-14 22:58:33
107,Benemerito De Las Americas,16.52,-90.64,72.97,93,24,2.42,MX,2020-02-14 23:00:50
108,Nuevo Progreso,23.17,-97.95,73.99,67,58,8.01,MX,2020-02-14 23:00:50
109,Erzin,36.96,36.2,46.4,39,100,10.29,TR,2020-02-14 23:00:51
110,Chokurdakh,70.63,147.92,-28.95,97,69,4.56,RU,2020-02-14 23:00:51
111,Ponta Do Sol,32.67,-17.1,61.0,82,20,5.82,PT,2020-02-14 23:00:51
112,Sinnamary,5.38,-52.95,78.3,79,1,16.62,GF,2020-02-14 23:00:51
113,Vaini,-21.2,-175.2,78.8,83,75,12.75,TO,2020-02-14 23:00:52
114,Taunggyi,20.78,97.03,48.6,64,0,4.45,MM,2020-02-14 23:00:52
115,Golden,39.76,-105.22,59.0,16,1,13.87,US,2020-02-14 23:00:52
116,Khatanga,71.97,102.5,8.76,94,100,11.79,RU,2020-02-14 23:00:52
117,Majenang,-7.3,108.76,77.18,90,95,1.41,ID,2020-02-14 23:00:53
118,Waingapu,-9.66,120.26,83.37,73,100,2.08,ID,2020-02-14 23:00:53
119,Port Alfred,-33.59,26.89,68.0,97,1,1.99,ZA,2020-02-14 23:00:53
120,Kiunga,-6.12,141.29,85.95,68,36,2.71,PG,2020-02-14 23:00:53
121,Odweyne,9.41,45.06,63.66,57,0,1.63,SO,2020-02-14 23:00:54
122,Kaitangata,-46.28,169.85,66.99,67,12,1.01,NZ,2020-02-14 23:00:54
123,San Ramon,37.78,-121.98,66.0,55,1,6.93,US,2020-02-14 23:00:15
124,Ossora,59.24,163.07,14.77,94,100,10.96,RU,2020-02-14 23:00:55
125,Ballina,-28.87,153.57,80.01,83,1,2.24,AU,2020-02-14 23:00:55
126,Prince Rupert,54.32,-130.32,39.2,93,75,10.29,CA,2020-02-14 23:00:15
127,East London,-33.02,27.91,73.99,85,13,2.33,ZA,2020-02-14 23:00:55
128,Along,28.17,94.77,54.3,96,100,2.53,IN,2020-02-14 23:00:55
129,Katsuura,35.13,140.3,54.0,66,62,4.7,JP,2020-02-14 23:00:56
130,Nago,26.59,127.98,73.4,94,75,10.29,JP,2020-02-14 22:56:04
131,Macas,-2.32,-78.12,69.8,83,75,14.99,EC,2020-02-14 23:00:56
132,Moranbah,-22.0,148.05,91.04,42,46,2.15,AU,2020-02-14 23:00:56
133,Igrim,63.19,64.42,11.79,95,100,3.27,RU,2020-02-14 23:00:56
134,Flinders,-34.58,150.86,84.0,78,40,6.93,AU,2020-02-14 23:00:57
135,Constantine,36.37,6.61,42.8,93,20,4.7,DZ,2020-02-14 22:58:40
136,Barrow,71.29,-156.79,-29.2,95,1,3.36,US,2020-02-14 23:00:57
137,Udachnyy,66.42,112.4,5.0,84,50,2.24,RU,2020-02-14 23:00:57
138,Cidreira,-30.18,-50.21,76.39,84,100,23.6,BR,2020-02-14 23:00:57
139,Kodiak,57.79,-152.41,33.8,80,90,11.41,US,2020-02-14 23:00:58
140,Gimli,50.63,-96.99,19.76,92,100,16.24,CA,2020-02-14 23:00:58
141,Ahipara,-35.17,173.17,80.01,80,33,1.99,NZ,2020-02-14 23:00:58
142,Avarua,-21.21,-159.78,82.4,83,100,2.24,CK,2020-02-14 22:59:16
143,Margate,51.38,1.39,51.01,81,90,16.11,GB,2020-02-14 23:00:59
144,Port Hardy,50.7,-127.42,44.6,75,75,6.93,CA,2020-02-14 23:00:14
145,Ribeira Grande,38.52,-28.7,59.52,92,87,19.93,PT,2020-02-14 23:00:59
146,Kose,40.21,39.65,5.0,92,40,3.36,TR,2020-02-14 23:00:59
147,Padang,-0.95,100.35,67.96,97,100,2.64,ID,2020-02-14 23:00:59
148,Torbay,47.67,-52.73,10.0,65,75,32.21,CA,2020-02-14 23:01:00
149,Lanigan,51.85,-105.03,18.37,90,100,12.48,CA,2020-02-14 23:01:00
150,Noshiro,40.2,140.02,39.2,80,75,8.05,JP,2020-02-14 23:01:00
151,Yellowknife,62.46,-114.35,-7.6,63,75,13.87,CA,2020-02-14 22:56:47
152,Williams Lake,52.14,-122.14,35.6,37,40,10.29,CA,2020-02-14 22:58:07
153,Kedougou,12.56,-12.17,77.54,11,36,4.52,SN,2020-02-14 23:01:01
154,Mar Del Plata,-38.0,-57.56,75.2,44,0,5.82,AR,2020-02-14 22:58:40
155,Alice Springs,-23.7,133.88,86.0,27,15,14.99,AU,2020-02-14 22:58:55
156,Avera,33.19,-82.53,62.6,24,1,9.17,US,2020-02-14 23:01:02
157,Moose Factory,51.26,-80.61,1.4,54,1,10.29,CA,2020-02-14 23:01:02
158,Ahuimanu,21.44,-157.84,82.4,69,90,8.05,US,2020-02-14 23:01:02
159,Muzhi,65.37,64.67,8.71,94,99,2.95,RU,2020-02-14 23:01:02
160,Nevel,56.02,29.93,28.67,95,94,3.49,RU,2020-02-14 23:01:02
161,Sitka,57.05,-135.33,37.4,86,90,8.05,US,2020-02-14 23:01:03
162,Redlands,34.06,-117.18,73.4,37,1,8.05,US,2020-02-14 23:01:03
163,Meulaboh,4.14,96.13,80.69,80,100,6.76,ID,2020-02-14 23:01:03
164,Beringovskiy,63.05,179.32,7.3,80,99,18.48,RU,2020-02-14 23:01:03
165,Luba,3.46,8.55,78.8,94,20,4.7,GQ,2020-02-14 23:01:04
166,Polson,47.69,-114.16,39.2,48,75,10.29,US,2020-02-14 22:57:26
167,Hastings,50.86,0.57,51.01,93,100,18.34,GB,2020-02-14 23:01:04
168,Kaeo,-35.1,173.78,80.01,80,99,1.99,NZ,2020-02-14 23:01:04
169,Abu Dhabi,24.47,54.37,59.0,82,0,10.49,AE,2020-02-14 23:01:05
170,Samarai,-10.62,150.67,86.52,58,94,5.28,PG,2020-02-14 23:01:05
171,Isangel,-19.55,169.27,86.0,70,40,11.41,VU,2020-02-14 23:01:05
172,Mount Isa,-20.73,139.5,86.0,35,0,3.36,AU,2020-02-14 23:01:05
173,Bengkulu,-3.8,102.27,73.65,93,89,3.24,ID,2020-02-14 23:01:05
174,Axim,4.87,-2.24,75.78,87,0,2.8,GH,2020-02-14 23:01:06
175,Chernyshevskiy,63.01,112.47,-4.72,98,59,3.15,RU,2020-02-14 23:01:06
176,Zomba,-15.39,35.32,68.2,97,92,3.53,MW,2020-02-14 23:01:06
177,The Valley,18.22,-63.06,78.8,69,20,12.75,AI,2020-02-14 23:00:53
178,Damulog,7.48,124.94,78.44,75,8,3.22,PH,2020-02-14 23:01:06
179,Bilibino,68.05,166.44,-18.4,99,98,1.83,RU,2020-02-14 23:01:07
180,Eskil,38.4,33.41,35.29,58,100,8.68,TR,2020-02-14 23:01:07
181,Ajaccio,42.0,8.92,50.0,93,0,5.82,FR,2020-02-14 22:56:59
182,Peleduy,59.63,112.74,7.63,94,98,7.99,RU,2020-02-14 23:01:07
183,Pisco,-13.7,-76.22,72.0,30,100,19.46,PE,2020-02-14 23:01:08
184,Verkhoyansk,67.54,133.38,-31.68,86,0,2.66,RU,2020-02-14 23:01:08
185,Guerrero Negro,27.98,-114.06,67.64,44,37,11.21,MX,2020-02-14 23:01:08
186,Ilulissat,69.22,-51.1,17.6,44,76,23.04,GL,2020-02-14 23:01:08
187,Tongren,27.72,109.19,42.22,93,100,13.76,CN,2020-02-14 23:01:08
188,Iqaluit,63.75,-68.51,-23.01,61,40,14.99,CA,2020-02-14 23:01:09
189,Tateyama,34.98,139.87,54.0,66,47,4.7,JP,2020-02-14 23:01:09
190,Otorohanga,-38.18,175.2,78.01,55,100,3.0,NZ,2020-02-14 23:01:09
191,Mehamn,71.04,27.85,30.2,86,40,17.22,NO,2020-02-14 23:01:09
192,Lagoa,39.05,-27.98,62.62,84,94,27.58,PT,2020-02-14 23:01:10
193,Lavrentiya,65.58,-171.0,-2.6,69,100,14.03,RU,2020-02-14 23:01:10
194,Dongying,37.46,118.49,26.65,89,100,12.62,CN,2020-02-14 23:01:10
195,Bairiki,1.33,172.98,86.0,70,75,12.75,KI,2020-02-14 23:01:10
196,Paez,5.1,-73.05,71.44,66,87,2.53,CO,2020-02-14 23:01:10
197,Acapulco,16.86,-99.89,84.2,62,20,11.41,MX,2020-02-14 22:59:17
198,Kita,13.03,-9.49,74.98,11,54,5.73,ML,2020-02-14 23:01:11
199,Den Helder,52.96,4.76,48.2,81,90,26.4,NL,2020-02-14 23:01:11
200,Manokwari,-0.87,134.08,78.89,73,32,3.2,ID,2020-02-14 23:01:11
201,Brae,60.4,-1.35,42.8,81,46,25.28,GB,2020-02-14 23:01:12
202,Vinh,18.67,105.67,73.42,83,0,1.81,VN,2020-02-14 22:57:23
203,Nouadhibou,20.93,-17.03,80.6,26,100,10.29,MR,2020-02-14 23:01:12
204,Ormara,25.21,64.64,72.0,60,0,7.16,PK,2020-02-14 23:01:12
205,Richards Bay,-28.78,32.04,77.38,88,0,7.05,ZA,2020-02-14 23:01:13
206,Basoko,1.24,23.62,74.48,35,81,2.51,CD,2020-02-14 23:01:13
207,Neiafu,-18.65,-173.98,82.4,74,75,9.17,TO,2020-02-14 23:01:13
208,Agnibilekrou,7.13,-3.2,68.94,52,0,1.61,CI,2020-02-14 23:01:13
209,Ukiah,39.15,-123.21,66.0,42,1,4.41,US,2020-02-14 22:59:12
210,Mantua,45.17,10.78,48.0,76,0,4.7,IT,2020-02-14 23:01:14
211,Xalpatlahuac,17.47,-98.62,77.18,32,5,3.13,MX,2020-02-14 23:01:14
212,Qaqortoq,60.72,-46.03,28.4,39,100,27.51,GL,2020-02-14 23:01:14
213,Ostrovnoy,68.05,39.51,22.84,90,92,16.33,RU,2020-02-14 23:01:15
214,Dunmore Town,25.5,-76.65,75.6,81,33,7.34,BS,2020-02-14 23:01:15
215,Doha,25.29,51.53,60.8,72,0,8.05,QA,2020-02-14 23:01:15
216,Faanui,-16.48,-151.75,83.57,67,100,7.52,PF,2020-02-14 23:01:15
217,Malya,-2.98,33.52,64.13,94,59,4.79,TZ,2020-02-14 23:01:15
218,Comodoro Rivadavia,-45.87,-67.5,77.0,25,40,16.11,AR,2020-02-14 23:01:16
219,Ancud,-41.87,-73.82,62.6,59,8,10.29,CL,2020-02-14 23:01:16
220,Sao Felix Do Xingu,-6.64,-51.99,74.44,89,27,2.19,BR,2020-02-14 23:01:16
221,Albany,42.6,-73.97,15.8,50,1,9.17,US,2020-02-14 22:57:58
222,Nanortalik,60.14,-45.24,28.31,52,100,15.01,GL,2020-02-14 23:01:17
223,Sisimiut,66.94,-53.67,-1.14,92,100,4.59,GL,2020-02-14 23:01:17
224,Takapau,-40.03,176.35,79.0,69,100,5.99,NZ,2020-02-14 23:01:17
225,Makarov,48.63,142.8,9.55,74,100,2.75,RU,2020-02-14 23:01:17
226,Zhuhai,22.28,113.57,72.0,100,75,10.29,CN,2020-02-14 23:01:17
227,Florianopolis,-27.61,-48.5,77.0,94,93,11.41,BR,2020-02-14 22:58:54
228,Egvekinot,66.32,-179.17,-7.08,93,72,15.82,RU,2020-02-14 23:01:18
229,Vostok,46.49,135.88,-0.6,94,61,6.38,RU,2020-02-14 23:01:18
230,Tubmanburg,6.87,-10.82,72.18,97,0,1.66,LR,2020-02-14 23:01:18
231,Pimentel,-6.84,-79.93,66.2,29,11,20.8,PE,2020-02-14 23:01:19
232,Tuatapere,-46.13,167.68,70.0,71,100,1.01,NZ,2020-02-14 23:01:19
233,San Joaquin,10.26,-67.79,75.7,86,5,10.54,VE,2020-02-14 23:01:19
234,Yerbogachen,61.28,108.01,5.52,94,99,7.56,RU,2020-02-14 23:01:20
235,Lodwar,3.12,35.6,84.65,40,20,7.29,KE,2020-02-14 23:01:20
236,Gornyye Klyuchi,45.25,133.5,6.01,86,0,3.89,RU,2020-02-14 23:01:20
237,Pizhma,57.86,47.12,14.13,96,97,3.65,RU,2020-02-14 23:01:20
238,Ayabe,35.3,135.25,46.99,93,75,1.12,JP,2020-02-14 23:01:21
239,Laranjeiras Do Sul,-25.41,-52.42,69.12,71,100,0.45,BR,2020-02-14 23:01:21
240,Victoria,22.29,114.16,72.0,94,40,17.22,HK,2020-02-14 23:01:09
241,Sechura,-5.56,-80.82,74.25,84,23,14.63,PE,2020-02-14 23:01:21
242,Te Anau,-45.42,167.72,61.47,78,100,1.23,NZ,2020-02-14 23:01:21
243,Harper,4.38,-7.72,76.68,91,0,2.39,LR,2020-02-14 23:01:22
244,Mayor Pablo Lagerenza,-19.93,-60.77,88.34,49,0,7.58,PY,2020-02-14 23:01:22
245,Kulim,5.37,100.56,80.6,88,20,5.82,MY,2020-02-14 23:01:22
246,Luderitz,-26.65,15.16,62.6,88,0,2.24,NA,2020-02-14 23:01:22
247,Babstovo,48.12,132.48,1.33,85,0,9.75,RU,2020-02-14 23:01:23
248,Salinopolis,-0.61,-47.36,79.14,86,100,14.79,BR,2020-02-14 23:01:23
249,Dongsheng,39.82,109.98,4.93,69,0,15.84,CN,2020-02-14 23:01:23
250,Marsh Harbour,26.54,-77.06,76.44,81,10,3.11,BS,2020-02-14 23:01:23
251,Wynyard,-41.0,145.72,82.0,74,61,13.0,AU,2020-02-14 23:01:23
252,Rocha,-34.48,-54.33,65.03,91,49,1.48,UY,2020-02-14 23:01:24
253,Tuktoyaktuk,69.45,-133.04,-38.2,65,5,4.7,CA,2020-02-14 23:01:24
254,Ibra,22.69,58.53,61.92,57,0,0.92,OM,2020-02-14 23:01:24
255,Burnie,-41.07,145.92,82.0,74,79,13.0,AU,2020-02-14 23:01:24
256,Cuiluan,47.72,128.65,-1.44,92,4,0.72,CN,2020-02-14 23:01:24
257,Wonthaggi,-38.6,145.59,66.0,98,94,5.01,AU,2020-02-14 23:01:25
258,Mercedes,-34.65,-59.43,80.01,60,0,7.36,AR,2020-02-14 23:01:25
259,Ladario,-19.0,-57.6,89.6,70,75,1.95,BR,2020-02-14 23:01:25
260,Abu Samrah,35.3,37.18,39.99,63,100,12.15,SY,2020-02-14 23:01:25
261,Springbok,-29.66,17.89,69.3,49,4,4.83,ZA,2020-02-14 23:01:25
262,Altay,47.87,88.12,5.25,44,0,5.39,CN,2020-02-14 23:01:26
263,San Patricio,19.22,-104.7,82.4,74,5,9.17,MX,2020-02-14 23:01:26
264,Strezhevoy,60.73,77.59,12.2,72,75,13.42,RU,2020-02-14 23:01:26
265,Alihe,50.57,123.72,-2.74,88,16,3.69,CN,2020-02-14 23:01:26
266,Kenai,60.55,-151.26,16.0,61,75,8.05,US,2020-02-14 22:57:17
267,Mildura,-34.2,142.15,70.0,73,90,10.29,AU,2020-02-14 22:57:06
268,Butembo,0.15,29.28,66.9,62,87,1.72,CD,2020-02-14 23:01:27
269,Tashara,55.52,83.51,12.33,93,100,5.48,RU,2020-02-14 23:01:27
270,Skibbereen,51.55,-9.27,44.6,93,75,10.29,IE,2020-02-14 23:01:28
271,Bambous Virieux,-20.34,57.76,78.8,94,75,13.87,MU,2020-02-14 23:01:28
272,Gualaquiza,-3.4,-78.55,66.02,95,66,1.1,EC,2020-02-14 23:01:29
273,Vila,42.03,-8.16,55.99,93,75,6.93,PT,2020-02-14 23:01:29
274,Krasnoselkup,65.7,82.47,10.67,92,96,16.58,RU,2020-02-14 23:01:29
275,Alto Longa,-5.25,-42.21,76.06,91,100,0.98,BR,2020-02-14 23:01:29
276,Kastamonu,41.5,33.67,27.77,76,100,2.73,TR,2020-02-14 22:58:49
277,Gorontalo,0.54,123.06,78.8,88,20,3.51,ID,2020-02-14 23:00:17
278,Lewistown,40.6,-77.57,27.0,45,1,9.17,US,2020-02-14 23:01:30
279,Lata,40.16,-8.33,52.0,93,20,3.36,PT,2020-02-14 22:56:45
280,Makokou,0.57,12.86,74.08,72,78,3.24,GA,2020-02-14 23:01:30
281,Sioux Lookout,50.1,-91.92,17.6,47,90,12.75,CA,2020-02-14 23:00:38
282,Yangambi,0.81,24.43,73.06,42,45,1.43,CD,2020-02-14 23:01:31
283,Talnakh,69.49,88.4,15.8,85,75,26.84,RU,2020-02-14 23:01:31
284,Tezu,27.92,96.17,58.26,83,96,2.39,IN,2020-02-14 23:01:31
285,Roebourne,-20.78,117.13,88.61,43,0,9.46,AU,2020-02-14 23:01:31
286,Cherskiy,68.75,161.3,-22.5,97,100,5.61,RU,2020-02-14 23:01:32
287,Surt,31.21,16.59,57.54,77,0,7.11,LY,2020-02-14 23:01:32
288,Provideniya,64.38,-173.3,-0.81,70,100,14.41,RU,2020-02-14 23:01:32
289,Tecoanapa,16.52,-98.75,82.81,59,0,7.31,MX,2020-02-14 23:01:32
